Time,N-S Acceleration (𝑚∕𝑠^2 )(392 m),E-W Acceleration (𝑚∕𝑠^2 ) (392 m),Z Acceleration (𝑚∕𝑠^2 ) (392 m),N-S Acceleration (𝑚∕𝑠^2 ) (494 m),E-W Acceleration (𝑚∕𝑠^2 ) (494 m),Z Acceleration (𝑚∕𝑠^2 ) (494 m),,
07:58:22.005,-0.054354435,-0.09243463,-0.034434338,-0.109999516,0.206961605,0.134779001,,
07:58:22.010,-0.083407224,-0.089952223,-0.037227973,-0.092060667,0.198015782,0.08416996,,
07:58:22.015,-0.097781787,-0.083637555,-0.04229547,-0.080300155,0.192009317,0.050590072,,
07:58:22.020,-0.089625892,-0.069945958,-0.046241993,-0.074170463,0.193357824,0.047177689,,
07:58:22.025,-0.063260235,-0.051494118,-0.042322173,-0.08626347,0.204466237,0.078257619,,
07:58:22.030,-0.027734066,-0.02876677,-0.030369204,-0.120211732,0.213400202,0.132329496,,
07:58:22.035,0.008499701,-0.003954614,-0.01787072,-0.161836304,0.207857681,0.184555215,,
07:58:22.040,0.043712533,0.002645496,-0.009174967,-0.199953308,0.192484483,0.216908401,,
07:58:22.045,0.075046666,0.007093527,-0.002701356,-0.225972263,0.173382632,0.23494885,,
07:58:22.050,0.101344233,0.01295719,0.003476943,-0.245764645,0.154730506,0.248017156,,
07:58:22.055,0.124781341,0.003006395,0.018795713,-0.270468665,0.140953391,0.256656352,,
07:58:22.060,0.139370048,-0.003574356,0.054481529,-0.295986525,0.134974624,0.268226743,,
07:58:22.065,0.140691334,-0.008416096,0.104773224,-0.346999204,0.142653734,0.288221251,,
07:58:22.070,0.126575123,-0.008202476,0.146569131,-0.350769171,0.140518443,0.301505941,,
07:58:22.075,0.102765584,-0.000232472,0.164792998,-0.295789923,0.115351871,0.289065989,,
07:58:22.080,0.080879656,0.006444654,0.164664532,-0.306462859,0.094503669,0.248119894,,
07:58:22.085,0.066290786,0.008072257,0.15932442,-0.331818808,0.081336467,0.194452907,,
07:58:22.090,0.056658333,-0.000158082,0.155585964,-0.343360421,0.075691296,0.145819974,,
07:58:22.095,0.045277765,-0.019495037,0.149796466,-0.361665066,0.077008663,0.120406065,,
07:58:22.100,0.031489282,-0.045495131,0.134899975,-0.378123315,0.076236368,0.128370215,,
07:58:22.105,0.015390108,-0.069607262,0.105666658,-0.389511222,0.073813474,0.147583592,,
07:58:22.110,-0.002242192,-0.084244424,0.064115341,-0.417148231,0.071818699,0.162793335,,
07:58:22.115,-0.01771269,-0.088064528,0.027005971,-0.394378692,0.06018618,0.187934548,,
07:58:22.120,-0.030187569,-0.085166834,0.008754287,-0.294860916,0.044384594,0.232053146,,
07:58:22.125,-0.040285925,-0.077329323,0.009037544,-0.242623463,0.031499913,0.273803473,,
07:58:22.130,-0.051560946,-0.064018538,0.021386355,-0.217753869,0.020512761,0.287483656,,
07:58:22.135,-0.063202213,-0.048928066,0.039588663,-0.190515853,0.00628282,0.28627458,,
07:58:22.140,-0.070716278,-0.042114338,0.056692931,-0.178188306,0.006870935,0.297904342,,
07:58:22.145,-0.075591004,-0.048457374,0.072423942,-0.158073188,0.024516185,0.324412421,,
07:58:22.150,-0.081173929,-0.058654317,0.094940702,-0.131015059,0.046179804,0.338486629,,
07:58:22.155,-0.089611152,-0.062671998,0.131428795,-0.106939375,0.063787495,0.321964726,,
07:58:22.160,-0.103216866,-0.060779706,0.17394484,-0.072962729,0.071111046,0.28385884,,
07:58:22.165,-0.122834868,-0.05955477,0.209314179,-0.09738369,0.07853562,0.241861642,,
07:58:22.170,-0.138946974,-0.061038866,0.238070881,-0.154137403,0.090887535,0.209158155,,
07:58:22.175,-0.134911009,-0.064034535,0.269946749,-0.140090924,0.101642969,0.191732667,,
07:58:22.180,-0.108948997,-0.065331315,0.300535971,-0.113276098,0.127231336,0.186284648,,
07:58:22.185,-0.07435218,-0.059640569,0.312698821,-0.09760567,0.174417938,0.176311247,,
07:58:22.190,-0.048175631,-0.052819818,0.294730618,-0.064279912,0.207575885,0.156325653,,
07:58:22.195,-0.038521678,-0.054623583,0.244978055,-0.051699709,0.303500292,0.132003516,,
07:58:22.200,-0.035139978,-0.069564696,0.176991482,-0.127948167,0.340869451,0.107132657,,
07:58:22.205,-0.0232527,-0.09462101,0.106891124,-0.199317789,0.223022431,0.078536581,,
07:58:22.210,-0.000530751,-0.118101857,0.058792958,-0.227807912,0.219989055,0.054396818,,
07:58:22.215,0.023411227,-0.130452914,0.022053801,-0.261348203,0.258014124,0.037485477,,
07:58:22.220,0.039156912,-0.131158666,-0.02330542,-0.268581235,0.264172903,0.008151762,,
07:58:22.225,0.048174791,-0.1266183,-0.06791592,-0.258538391,0.284338306,0.024810291,,
07:58:22.230,0.056357064,-0.122567003,-0.152119838,-0.242644318,0.29386231,0.061552705,,
07:58:22.235,0.069353908,-0.115248803,-0.117749977,-0.226473359,0.307544324,0.044165702,,
07:58:22.240,0.087513366,-0.099829464,0.020353702,-0.230408411,0.323247112,0.028177289,,
07:58:22.245,0.103284122,-0.084071001,0.014620134,-0.253041048,0.344750798,0.015216034,,
07:58:22.250,0.119517242,-0.078734747,-0.010753864,-0.287107102,0.365095185,-0.001622329,,
07:58:22.255,0.136188982,-0.084950172,-0.016549562,-0.344494076,0.394119237,-0.014968597,,
07:58:22.260,0.152288239,-0.089138634,-0.038509971,-0.391510167,0.419596437,-0.031555062,,
07:58:22.265,0.158039627,-0.081495189,-0.050150274,-0.327943984,0.415335801,-0.044385401,,
07:58:22.270,0.14793004,-0.059001101,-0.065194163,-0.284751758,0.445794798,-0.062117039,,
07:58:22.275,0.142255936,-0.017447806,-0.084979676,-0.334103949,0.350623199,-0.074144712,,
07:58:22.280,0.119945827,0.032935676,-0.08962006,-0.372899667,0.208449801,-0.090481184,,
07:58:22.285,0.091919583,0.089915027,-0.123971111,-0.38363327,0.229054039,-0.108691464,,
07:58:22.290,0.079848222,0.125420628,-0.090153156,-0.398973957,0.257617308,-0.02216394,,
07:58:22.295,0.064560783,0.155325025,0.057088364,-0.404155202,0.271066722,0.071991214,,
07:58:22.300,0.044105671,0.183464859,0.088014944,-0.426287171,0.282982471,0.087241827,,
07:58:22.305,0.031241021,0.114027247,0.069329019,-0.433108768,0.28424883,0.101572892,,
07:58:22.310,0.019277789,0.071552053,0.074202094,-0.313825759,0.2828072,0.118163864,,
07:58:22.315,-0.000560678,0.099181976,0.070880838,-0.254823513,0.295682402,0.13296451,,
07:58:22.320,-0.022101408,0.107106547,0.083201923,-0.289766769,0.306032223,0.142195807,,
07:58:22.325,-0.045840985,0.121291567,0.095129341,-0.311213158,0.283687742,0.148606748,,
07:58:22.330,-0.08352824,0.133686588,0.091840568,-0.351047187,0.244597822,0.159582196,,
07:58:22.335,-0.120531062,0.144201213,0.06881949,-0.391226971,0.198157954,0.166467219,,
07:58:22.340,-0.180402763,0.154640845,0.045866344,-0.422044448,0.154009199,0.152298431,,
07:58:22.345,-0.20352701,0.167147727,0.051122676,-0.437391454,0.126789752,0.105792693,,
07:58:22.350,-0.116558574,0.191638418,0.082819585,-0.435708706,0.130853617,0.047877093,,
07:58:22.355,-0.095491493,0.209211297,0.125939974,-0.433781776,0.168406625,0.01016696,,
07:58:22.360,-0.126830288,0.221387062,0.169395167,-0.432905926,0.223454667,-0.006952385,,
07:58:22.365,-0.136133672,0.236070034,0.204957728,-0.423777935,0.278873355,-0.018196011,,
07:58:22.370,-0.15610683,0.249425115,0.226603648,-0.394276605,0.316286646,-0.024131812,,
07:58:22.375,-0.172475063,0.263097189,0.224573379,-0.349269196,0.331225885,-0.019282655,,
07:58:22.380,-0.188458646,0.27752197,0.191968775,-0.306556221,0.344507188,-0.003949613,,
07:58:22.385,-0.206397246,0.289935813,0.143832359,-0.268515924,0.359516006,0.01605054,,
07:58:22.390,-0.222782504,0.305728564,0.111300146,-0.229871123,0.360919092,0.02288239,,
07:58:22.395,-0.238413484,0.317163242,0.112108783,-0.185859112,0.34654189,0.01622449,,
07:58:22.400,-0.259258532,0.332492039,0.129230682,-0.15640543,0.332648547,0.033179318,,
07:58:22.405,-0.267993838,0.347174324,0.132222589,-0.134898031,0.321454185,0.091124551,,
07:58:22.410,-0.292900406,0.297248516,0.116362054,-0.135777055,0.307043897,0.158797395,,
07:58:22.415,-0.270215414,0.260577662,0.100166453,-0.197562314,0.288971343,0.2046021,,
07:58:22.420,-0.161243015,0.276462462,0.090341583,-0.218978733,0.250334408,0.234873384,,
07:58:22.425,-0.14335435,0.281362188,0.074355884,-0.203051815,0.203916855,0.265661371,,
07:58:22.430,-0.160968715,0.286282765,0.055070264,-0.206697236,0.132076278,0.285775157,,
07:58:22.435,-0.147876913,0.279497968,0.048346038,-0.205336227,0.052160305,0.279915276,,
07:58:22.440,-0.134928744,0.252115157,0.055715467,-0.212882402,-0.061726101,0.240050333,,
07:58:22.445,-0.111733759,0.219779478,0.06406898,-0.213186742,-0.139490376,0.173684607,,
07:58:22.450,-0.095166613,0.196861712,0.067830952,-0.167040136,0.015813603,0.103848135,,
07:58:22.455,-0.090737375,0.190835843,0.074945792,-0.134727612,0.100867727,0.06096935,,
07:58:22.460,-0.09618977,0.193865963,0.090292096,-0.129350186,0.053555622,0.075908585,,
07:58:22.465,-0.105251243,0.193105018,0.107549308,-0.114523548,0.048449271,0.12099067,,
07:58:22.470,-0.110351228,0.186244761,0.116880465,-0.103208623,0.026740642,0.15097248,,
07:58:22.475,-0.110664417,0.18168215,0.109538617,-0.0940151,0.009265616,0.146153284,,
07:58:22.480,-0.105861489,0.183328877,0.086340484,-0.074370948,-0.008233664,0.115438705,,
07:58:22.485,-0.094578816,0.189417513,0.064319236,-0.096702518,-0.021010248,0.086723026,,
07:58:22.490,-0.07691664,0.193483765,0.063826539,-0.141010163,-0.026037113,0.07532386,,
07:58:22.495,-0.059550289,0.187987295,0.084164839,-0.178281902,-0.035852336,0.081708149,,
07:58:22.500,-0.050406326,0.168637255,0.107483404,-0.256769185,-0.032953296,0.100187741,,
07:58:22.505,-0.047693283,0.13696827,0.120209332,-0.346087122,-0.034941184,0.125520561,,
07:58:22.510,-0.043112272,0.10687349,0.124812566,-0.424390867,-0.02928639,0.141986395,,
07:58:22.515,-0.034083442,0.08404608,0.124990808,-0.466006082,-0.041762774,0.126710744,,
07:58:22.520,-0.022762163,0.068006265,0.117996103,-0.483758561,-0.05039503,0.076075489,,
07:58:22.525,-0.004861655,0.04727213,0.10554957,-0.409747853,0.049986463,0.009006623,,
07:58:22.530,0.022808591,0.022564327,0.090835401,-0.291429426,0.126418646,-0.044989739,,
07:58:22.535,0.051955372,0.037650695,0.077641094,-0.283784774,0.182881676,-0.059187369,,
07:58:22.540,0.085010491,0.049132862,0.068123823,-0.293539428,0.257696714,-0.028014562,,
07:58:22.545,0.118475953,0.032112769,0.055788738,-0.284643196,0.334341319,0.025901076,,
07:58:22.550,0.138731144,0.02065766,0.027009977,-0.298950563,0.408489276,0.074034294,,
07:58:22.555,0.148586829,0.006485629,-0.018525051,-0.29812491,0.259502587,0.107474478,,
07:58:22.560,0.142305919,-0.010059017,-0.064710329,-0.251834004,0.134363353,0.126392628,,
07:58:22.565,0.140943394,-0.02450969,-0.102486379,-0.206670117,0.169921934,0.119435139,,
07:58:22.570,0.161183993,-0.038172207,-0.127473849,-0.168048434,0.168197477,0.081530464,,
07:58:22.575,0.176119057,-0.052128543,-0.144502308,-0.143048843,0.180043048,0.029555844,,
07:58:22.580,0.192176476,-0.063964605,-0.149120603,-0.138460205,0.197195323,-0.008189663,,
07:58:22.585,0.213095381,-0.080832634,-0.126410855,-0.138984661,0.210078763,-0.018344803,,
07:58:22.590,0.177786219,-0.093247482,-0.099664262,-0.138761908,0.22794389,-0.010305071,,
07:58:22.595,0.127199641,-0.122441389,-0.054160838,-0.132132985,0.2411016,-0.000974193,,
07:58:22.600,0.100922795,-0.124346678,-0.009317984,-0.114254447,0.253738567,-0.000498375,,
07:58:22.605,0.05727145,-0.023148589,-0.002883994,-0.077916802,0.262127142,-0.007445011,,
07:58:22.610,0.024024745,0.032426936,-0.016123506,-0.032410658,0.269062849,-0.016167781,,
07:58:22.615,0.006751658,0.032020853,-0.037673577,-0.007677333,0.279114949,-0.02553508,,
07:58:22.620,-0.00425787,0.04964457,-0.051561523,-0.024446882,0.299913476,-0.03707821,,
07:58:22.625,-0.004883654,0.068855781,-0.047697142,-0.07941739,0.320736148,-0.051113432,,
07:58:22.630,-0.005119522,0.093791099,-0.037615725,-0.138071908,0.328919417,-0.059535721,,
07:58:22.635,-0.010788888,0.111974022,-0.039914474,-0.173054799,0.327958652,-0.056149912,,
07:58:22.640,-0.021322413,0.11877852,-0.060996451,-0.201024781,0.31724269,-0.046050773,,
07:58:22.645,-0.032200057,0.123306207,-0.087552355,-0.238624439,0.313407264,-0.043475031,,
07:58:22.650,-0.036021295,0.12961179,-0.102622607,-0.272545317,0.303050598,-0.05695121,,
07:58:22.655,-0.026910937,0.145711802,-0.104383737,-0.289796229,0.264433143,-0.075088998,,
07:58:22.660,-0.006533908,0.173036308,-0.107908604,-0.302504855,0.214534901,-0.084070383,,
07:58:22.665,0.022811454,0.16418563,-0.123121395,-0.320837066,0.150380864,-0.080770271,,
07:58:22.670,0.056012273,0.144729759,-0.138553275,-0.341671315,0.098764432,-0.065265514,,
07:58:22.675,0.090112597,0.166458877,-0.137254844,-0.368806533,0.036806495,-0.040388126,,
07:58:22.680,0.132017269,0.188628751,-0.122592517,-0.406098909,-0.00071551,-0.007108856,,
07:58:22.685,0.179551544,0.173259155,-0.109038902,-0.43903892,0.133643491,0.032897812,,
07:58:22.690,0.219408455,0.157531812,-0.096285709,-0.407869251,0.199743382,0.074700964,,
07:58:22.695,0.241794762,0.16041974,-0.081816356,-0.360727587,0.151552761,0.105042161,,
07:58:22.700,0.242883397,0.148029757,-0.068276021,-0.380781154,0.15021702,0.111193146,,
07:58:22.705,0.226146298,0.12753566,-0.053104507,-0.401443529,0.135169904,0.096974616,,
07:58:22.710,0.201368024,0.114325544,-0.030791207,-0.413887357,0.123344688,0.071891847,,
07:58:22.715,0.172153089,0.116807234,-0.005424372,-0.441090371,0.113237155,0.051926521,,
07:58:22.720,0.137810553,0.1297113,0.013226171,-0.445900906,0.097588731,0.049895429,,
07:58:22.725,0.0995082,0.138640382,0.01836027,-0.48245628,0.094507812,0.057012315,,
07:58:22.730,0.061743527,0.135023909,0.00793169,-0.464501034,0.060726471,0.058847872,,
07:58:22.735,0.033541819,0.111973019,-0.011024721,-0.256325562,0.088425454,0.056167269,,
07:58:22.740,0.020385307,0.07605055,-0.027261746,-0.133854791,0.155674435,0.065376367,,
07:58:22.745,0.011340786,0.044449342,-0.03714144,-0.107769019,0.131527968,0.088983695,,
07:58:22.750,-0.004982834,0.023835226,-0.041176744,-0.075678209,0.106889628,0.105523153,,
07:58:22.755,-0.029336569,0.010028536,-0.045499706,-0.047191923,0.091392497,0.104492702,,
07:58:22.760,-0.054549548,-0.00192302,-0.059087788,-0.085881674,0.095001697,0.093543859,,
07:58:22.765,-0.074833776,-0.01459005,-0.078795471,-0.205132238,0.133880345,0.078273153,,
07:58:22.770,-0.083465856,-0.027026873,-0.091020387,-0.208309416,0.157140011,0.060500006,,
07:58:22.775,-0.088404487,-0.040003925,-0.086645044,-0.175325703,0.179302346,0.052947088,,
07:58:22.780,-0.091996009,-0.047634536,-0.074028041,-0.164442621,0.204027732,0.070554662,,
07:58:22.785,-0.07207342,-0.044556436,-0.072577944,-0.140264534,0.220241847,0.104116482,,
07:58:22.790,-0.069290236,-0.04340609,-0.095247503,-0.126519931,0.227282184,0.125489699,,
07:58:22.795,-0.087165286,-0.043262153,-0.135888271,-0.112450324,0.215864184,0.111386756,,
07:58:22.800,-0.104433748,-0.031958701,-0.170087982,-0.100052272,0.198930464,0.062207398,,
07:58:22.805,-0.118877289,-0.012653786,-0.174020224,-0.087817919,0.195586613,-0.003745252,,
07:58:22.810,-0.094352227,0.00606348,-0.138106826,-0.064351003,0.206083562,-0.076761335,,
07:58:22.815,-0.069887168,0.017938924,-0.072935149,-0.073753184,0.227713483,-0.122505278,,
07:58:22.820,-0.056951476,0.028225755,-0.007025049,-0.102029104,0.243034421,-0.19636412,,
07:58:22.825,-0.03518011,0.045534601,0.02981329,-0.108680527,0.250163663,-0.229021619,,
07:58:22.830,-0.01547226,0.067230989,0.026943902,-0.140438455,0.277585138,-0.103082632,,
07:58:22.835,0.007065286,0.080357773,-0.006140462,-0.195885786,0.320428017,-0.065659993,,
07:58:22.840,0.030032827,0.077655514,-0.053171008,-0.253381383,0.363073066,-0.101903547,,
07:58:22.845,0.048961783,0.068572065,-0.098235722,-0.314224313,0.39806374,-0.104135916,,
07:58:22.850,0.066510295,0.067627031,-0.164620753,-0.349085565,0.40805931,-0.126976468,,
07:58:22.855,0.083415853,0.075090974,-0.247974489,-0.39258745,0.403030586,-0.136669333,,
07:58:22.860,0.099376114,0.081212118,-0.344391733,-0.40556403,0.38679377,-0.154800011,,
07:58:22.865,0.111232998,0.088369691,-0.423576379,-0.296942983,0.351717116,-0.169014003,,
07:58:22.870,0.116615829,0.102769046,-0.321471516,-0.260874422,0.337548078,-0.081727264,,
07:58:22.875,0.115788364,0.119657853,-0.220411981,-0.2957214,0.332957364,-0.006456931,,
07:58:22.880,0.108257671,0.131476316,-0.256973705,-0.305210767,0.318991813,-0.001605926,,
07:58:22.885,0.093198801,0.13184471,-0.267191738,-0.32667806,0.313473169,-0.014415642,,
07:58:22.890,0.073515073,0.121936917,-0.27511959,-0.339714287,0.311246102,-0.062076355,,
07:58:22.895,0.058839013,0.108969002,-0.313863453,-0.360661925,0.305362565,-0.119098035,,
07:58:22.900,0.056488499,0.100547934,-0.204048824,-0.373778441,0.290507192,-0.156358365,,
07:58:22.905,0.061295955,0.098885073,-0.023486322,-0.399493483,0.272025999,-0.160513688,,
07:58:22.910,0.065477869,0.097494549,0.023350054,-0.41580251,0.240404672,-0.133033559,,
07:58:22.915,0.065418391,0.093357837,0.035348508,-0.308612135,0.181581919,-0.098421657,,
07:58:22.920,0.060919488,0.083141526,0.021936273,-0.253069339,0.152942942,-0.082571802,,
07:58:22.925,0.052336584,0.064837917,-0.020975509,-0.27966639,0.165484254,-0.086262521,,
07:58:22.930,0.042034554,0.044544661,-0.065694681,-0.271615932,0.181269637,-0.09309027,,
07:58:22.935,0.028765626,0.028213349,-0.107703585,-0.254679881,0.197938416,-0.092438922,,
07:58:22.940,0.005048381,0.020995373,-0.138200604,-0.217930233,0.218827176,-0.073650672,,
07:58:22.945,-0.027232363,0.024125044,-0.163217269,-0.172720626,0.244216061,-0.038367278,,
07:58:22.950,-0.05728157,0.030319538,-0.187441488,-0.136213565,0.276332452,0.002100652,,
07:58:22.955,-0.08037315,0.033095608,-0.213903601,-0.108225508,0.320593037,0.040930313,,
07:58:22.960,-0.09504278,0.033543276,-0.235066493,-0.091291509,0.362208998,0.066643329,,
07:58:22.965,-0.10115833,0.04093957,-0.237887296,-0.069733561,0.37843193,0.071885607,,
07:58:22.970,-0.103999423,0.065269057,-0.217802505,-0.081286591,0.380368863,0.05581057,,
07:58:22.975,-0.107353149,0.100140653,-0.181022559,-0.12460033,0.380931619,0.021688938,,
07:58:22.980,-0.110939546,0.130697369,-0.137985359,-0.112983936,0.366007555,-0.019282771,,
07:58:22.985,-0.112080299,0.15074905,-0.090759724,-0.121723169,0.349123784,-0.056035078,,
07:58:22.990,-0.112511141,0.165407962,-0.043854226,-0.17749748,0.336570235,-0.082783533,,
07:58:22.995,-0.114107553,0.183852982,-0.005105029,-0.204969654,0.314798656,-0.104806486,,
07:58:23.000,-0.112778543,0.199126607,0.024029694,-0.235310548,0.294426044,-0.130234187,,
07:58:23.005,-0.105015089,0.199111975,0.042903374,-0.28041594,0.276640378,-0.152720157,,
07:58:23.010,-0.095001452,0.18579331,0.045205316,-0.330821709,0.263672167,-0.15532713,,
07:58:23.015,-0.084637131,0.167394197,0.03032731,-0.375124481,0.266588211,-0.123429897,,
07:58:23.020,-0.068551988,0.150664524,0.009776965,-0.394980337,0.28118216,-0.053086527,,
07:58:23.025,-0.046837695,0.141981526,-0.008107316,-0.386656309,0.298306918,0.038851783,,
07:58:23.030,-0.024277137,0.147597008,-0.030343327,-0.346606569,0.310864748,0.118493347,,
07:58:23.035,-0.001736129,0.164551201,-0.063114821,-0.281812076,0.31767293,0.172362531,,
07:58:23.040,0.02225601,0.182561993,-0.098196528,-0.199025177,0.320144025,0.195499825,,
07:58:23.045,0.045347846,0.193799724,-0.121800994,-0.109172228,0.318336402,0.203380107,,
07:58:23.050,0.063993109,0.194818969,-0.123284319,-0.037620595,0.312299346,0.224926402,,
07:58:23.055,0.078595377,0.184704739,-0.097980193,-0.002896598,0.300139287,0.185580483,,
07:58:23.060,0.091511133,0.165875702,-0.049422202,-0.006776442,0.283118521,0.137588232,,
07:58:23.065,0.102784923,0.146429843,0.011702853,-0.037811373,0.264274177,0.158095231,,
07:58:23.070,0.110903432,0.134895112,0.07239542,-0.078373177,0.247056742,0.174437672,,
07:58:23.075,0.108598334,0.137706176,0.120795317,-0.112983552,0.229451971,0.187330477,,
07:58:23.080,0.083065922,0.155992542,0.157994878,-0.136666176,0.20368665,0.204984263,,
07:58:23.085,0.035446515,0.182563477,0.180116739,-0.151278314,0.172279271,0.22111128,,
07:58:23.090,-0.020268755,0.20261373,0.189059617,-0.163133454,0.147927194,0.231096519,,
07:58:23.095,-0.072193604,0.209333244,0.197456317,-0.177344054,0.137538837,0.26116842,,
07:58:23.100,-0.116058745,0.208262942,0.173328786,-0.187882441,0.132133051,0.221624024,,
07:58:23.105,-0.150676065,0.200714308,0.153995224,-0.189277437,0.116642058,0.113731022,,
07:58:23.110,-0.172006587,0.18646101,0.174421791,-0.182451744,0.092051057,0.080029109,,
07:58:23.115,-0.182314205,0.170019383,0.189443763,-0.168667139,0.073404726,0.054431361,,
07:58:23.120,-0.188487716,0.160287564,0.200983133,-0.149766155,0.070652182,0.023620533,,
07:58:23.125,-0.186363725,0.158319971,0.226134187,-0.12736875,0.064899718,0.010172601,,
07:58:23.130,-0.170046672,0.156968946,0.192536687,-0.095385607,0.046896962,-0.002795506,,
07:58:23.135,-0.144743216,0.152420905,0.104481651,-0.059382933,0.035906807,-0.006574619,,
07:58:23.140,-0.112216395,0.144416647,0.042587553,-0.023801639,0.017415265,-0.00099016,,
07:58:23.145,-0.071380496,0.139567049,-0.040177699,0.010582726,-0.006109719,0.011065385,,
07:58:23.150,-0.024012898,0.133031678,-0.11463043,0.038801306,-0.026455507,0.022869731,,
07:58:23.155,0.025735028,0.114163265,-0.169961541,0.070354951,-0.048868694,0.024863638,,
07:58:23.160,0.072903014,0.0721745,-0.230660455,0.042975693,-0.056702318,0.010190251,,
07:58:23.165,0.109515622,0.018722148,-0.116919094,-0.000406139,-0.068286227,-0.015583527,,
07:58:23.170,0.134759759,-0.032127848,0.000741963,0.012616057,-0.077632113,-0.035502282,,
07:58:23.175,0.156236749,-0.090804789,-0.032951971,0.029016915,-0.109812979,-0.066097391,,
07:58:23.180,0.161425311,-0.046668841,-0.044487579,0.028331531,-0.097302758,-0.092005874,,
07:58:23.185,0.146648582,0.027528003,-0.057359677,-0.005838971,0.040062626,-0.075480354,,
07:58:23.190,0.119469838,0.004298416,-0.076412186,-0.036936837,0.093536015,-0.077608626,,
07:58:23.195,0.077809087,-0.015378409,-0.088381712,-0.05603406,0.095033108,-0.097788042,,
07:58:23.200,0.035195817,-0.034390947,-0.104972202,-0.064401709,0.129601112,-0.110069151,,
07:58:23.205,0.002253774,-0.050033543,-0.121060062,-0.03729381,0.14377071,-0.125893278,,
07:58:23.210,-0.012705297,-0.075643407,-0.132655895,0.006298922,0.175024539,-0.14099814,,
07:58:23.215,-0.016383185,-0.061699008,-0.153919765,0.033228062,0.205173112,-0.155289987,,
07:58:23.220,-0.01796689,0.029497982,-0.161709914,0.050147546,0.219752975,-0.170561827,,
07:58:23.225,-0.000738661,0.064686796,-0.182293255,0.067492032,0.241007387,-0.186326622,,
07:58:23.230,0.03895232,0.070281531,-0.199596419,0.078723696,0.182895237,-0.198075592,,
07:58:23.235,0.088981562,0.085762684,-0.026225542,0.094243575,0.132372621,-0.219621455,,
07:58:23.240,0.13141953,0.091806815,0.110665305,0.125882502,0.15138798,-0.223847034,,
07:58:23.245,0.159385734,0.089565771,0.093547869,0.158520548,0.158299771,-0.253329282,,
07:58:23.250,0.179581244,0.070079301,0.074129307,0.192300713,0.166693382,-0.244284378,,
07:58:23.255,0.193697314,0.044409045,0.024390592,0.213383274,0.179329829,-0.034623252,,
07:58:23.260,0.200280585,0.017445844,-0.024307226,0.214442672,0.19488523,0.118877012,,
07:58:23.265,0.203012175,-0.009221341,-0.050690322,0.198653442,0.211354706,0.141792867,,
07:58:23.270,0.20493644,-0.027442756,-0.054229619,0.162892986,0.23917655,0.204637056,,
07:58:23.275,0.20293368,-0.035506621,-0.031338531,0.108313106,0.258494084,0.214112663,,
07:58:23.280,0.192664626,-0.039565928,0.006042834,0.063300238,0.290094394,0.053144331,,
07:58:23.285,0.175317912,-0.050254582,0.052349096,-0.000303637,0.314410451,-0.013346561,,
07:58:23.290,0.15660995,-0.066057956,0.096434067,-0.092790786,0.181233101,0.026625342,,
07:58:23.295,0.135425161,-0.070310167,0.124952617,-0.21697709,0.096879008,0.032867443,,
07:58:23.300,0.112296516,-0.053321822,0.138346457,-0.314504429,0.112820119,0.048128515,,
07:58:23.305,0.095192523,-0.026928562,0.154815451,-0.162875541,0.054004986,0.070809872,,
07:58:23.310,0.089457504,-0.004480277,0.145718312,-0.057077795,0.020347615,0.074946597,,
07:58:23.315,0.094396738,0.012776854,0.123795234,-0.105075347,0.026497336,0.103005326,,
07:58:23.320,0.111886361,0.024517779,0.135289397,-0.105878995,0.037261074,0.106639998,,
07:58:23.325,0.143936632,0.025628659,0.154031314,-0.119193996,0.064205003,-0.085807864,,
07:58:23.330,0.184788859,0.01605076,0.166949246,-0.130481997,0.09462819,-0.191499433,,
07:58:23.335,0.22423114,0.008421509,0.133241682,-0.135796815,0.136231736,-0.143226905,,
07:58:23.340,0.251526829,0.008387556,0.072554409,-0.144426604,0.177810862,-0.115397112,,
07:58:23.345,0.263771665,0.011994749,0.009560986,-0.156203803,0.203264443,-0.077342987,,
07:58:23.350,0.266355449,0.019669305,-0.063185468,-0.167947659,0.209154718,-0.059017212,,
07:58:23.355,0.261259336,0.027536133,-0.119177904,-0.1880805,0.204717815,-0.064224486,,
07:58:23.360,0.243845324,0.02963085,-0.149385668,-0.203285748,0.203014281,-0.083170067,,
07:58:23.365,0.20726473,0.02666523,-0.14324,-0.210271303,0.210834903,-0.110936325,,
07:58:23.370,0.150004722,0.021814074,-0.089708949,-0.249255922,0.230118057,-0.137404,,
07:58:23.375,0.090967629,0.01574474,0.002888789,-0.105538133,0.210406348,-0.172757369,,
07:58:23.380,0.03887469,0.01048173,0.112536644,0.07903426,0.177906229,-0.214153376,,
07:58:23.385,-0.008949492,0.01382972,0.213872275,0.070339422,0.181889983,-0.238534966,,
07:58:23.390,-0.046324468,0.030369786,0.286999254,0.058959933,0.187033529,-0.214891136,,
07:58:23.395,-0.118490671,0.047857038,0.315818076,0.02678536,0.193262314,-0.129609842,,
07:58:23.400,-0.095637725,0.073901361,0.295665441,-0.028848312,0.193745861,-0.016895244,,
07:58:23.405,0.013304624,0.108833915,0.239160543,-0.066317836,0.17929915,0.102964759,,
07:58:23.410,0.002207872,0.132982582,0.16516937,-0.094531559,0.154834338,0.196852131,,
07:58:23.415,-0.022781555,0.148664401,0.089111109,-0.101794201,0.120511774,0.247225863,,
07:58:23.420,-0.031342656,0.15183381,0.029304934,-0.101472908,0.088099953,0.29982853,,
